file,title,character,episode
bizarres.mp3,"Moi, j&#x27;aime pas les gens bizarres.",George Abitbol,
pop.mp3,"Classe, man ! Top of the pop.",George Abitbol,
conneries.mp3,Ça veut dire quoi ces conneries ?,George Abitbol,
surpuissant.mp3,"Mais j&#x27;suis pas super fort, j&#x27;suis mieux qu&#x27;ça même. J&#x27;suis surpuissant.",George Abitbol,
meconnaissable.mp3,"Je suis pas gentil, c'est pas vrai. Quand je m'énerve, je me mets dans des états dingues. Je suis méconnaissable.",George Abitbol,
puissance.mp3,"En puissance intellectuelle, on va voir c&#x27;que tu vaux.",George Abitbol,
amalgame.mp3,Tu fais un amalgame entre la coquetterie et la classe.,George Abitbol,
cheveux.mp3,"Parce que j&#x27;ai les cheveux longs tu flippes pour ton confort bourgeois. T&#x27;as un mauvais karma frêre, si tu supportes pas mes cheveux. Désolé papy, mais j&#x27;ai ma liberté d&#x27;expression capilaire.",George Abitbol,
tranquille.mp3,Tranquille,George Abitbol,
fuser.mp3,"Ça va fuser, les potins, les ragots.",George Abitbol,
lave.mp3,"Boah et puis merde, j'ai même plus envie de me laver !",George Abitbol,
playboy.mp3,Style le grand play-boy des fonds marins.,George Abitbol,
journalisme.mp3,C&#x27;est du journalisme total.,George Abitbol,
mode.mp3,Tu dépenses tout ton argent dans les habits et accessoires de mode mais tu es ridicule.,George Abitbol,
reve.mp3,"Eh, non mais pour qui tu me prends, je rêve !",George Abitbol,
content.mp3,Tu peux rester. Pas de problème. J&#x27;suis même content qu&#x27;tu sois venu chez nous. J&#x27;aimerais bien qu&#x27;tu restes.,George Abitbol,
cons.mp3,Je suis l&#x27;homme le plus classe du monde. Bande de cons.,George Abitbol,
celebre.mp3,"Moi, j&#x27;veux être connu, tu sais pouquoi ? Pour niquer les gonzesses. Quand t&#x27;es célèbre tu niques plein de gonzesses.",George Abitbol,
apresmidi.mp3,On veut savoir si on peut prendre notre après-midi ? C&#x27;est à dire qu&#x27;on a un plan là.,George Abitbol,
chemin.mp3,Ça fait plusieurs fois que j&#x27;te croise. T&#x27;es toujours sur mon chemin. Tu veux quoi ?,George Abitbol,
tete.mp3,Bon ben lui il va m&#x27;prendre la tête.,George Abitbol,
brille.mp3,Tu dois avoir le cul qui brille.,George Abitbol,
encule.mp3,Enculé d&#x27;ta race !,George Abitbol,
courageux.mp3,Pas très très courageux.,George Abitbol,
voleurs.mp3,J&#x27;aime pas trop les voleurs et... les fils de pute.,George Abitbol,
indiscret.mp3,T&#x27;es pas indiscret. Je suis majeur et je fais c&#x27;que j&#x27;ai envie de faire avec mon p&#x27;tit corps.,George Abitbol,
recommencer.mp3,T&#x27;es lourde là.,George Abitbol,
just.mp3,Moi je préfèrerais avoir sa classe plutôt qu'avoir la mienne. Moi je suis un peu just.,George Abitbol,
discuter.mp3,"Toute façon ça sert à rien de discuter avec toi, t&#x27;as toujours raison.",George Abitbol,
chips.mp3,On va manger... des chips. T&#x27;entends ? Des chips. C&#x27;est tout c&#x27;que ça t&#x27;fait quand j&#x27;te dis qu&#x27;on va manger des chips ?,L'Indien,
mystere.mp3,"Je sais pas toi, mais moi le mystère s'épaissit.",George Abitbol,
ouiche.mp3,On dit une ouiche lorraine.,George Abitbol,
droite.mp3,"Hé ben. J&#x27;ai connu un mec de droite, une fois. Il avait dix fois plus de classe.",George Abitbol,
prive.mp3,Mais c&#x27;est privé et j&#x27;ai des principes.,George Abitbol,
poudre.mp3,"OK. Tu veux pas me parler, hum ? Tu veux qu&#x27;j&#x27;fasse parler la poudre.",George Abitbol,
convaincu.mp3,"Ah ben là patron vous m'avez convaincu, c'est une bonne raison.",George Abitbol,
cravate.mp3,"C'est pas mal, ça, le pin's sur la cravate.",George Abitbol,
bonbons.mp3,Bababa baba baba. J&#x27;ai les bonbons qui collent au papier.,George Abitbol,
chili.mp3,Est-ce que tu aimerais te bâfrer un chili con carne ?,George Abitbol,
minable.mp3,"T'es un minable ! Et tu te crois le meilleur journaliste du monde ? Mais c'est incroyable, ça.",George Abitbol,
battre.mp3,C&#x27;est tout c&#x27;que t&#x27;as à dire ? Fais quelque chose.,George Abitbol,
amis.mp3,Considère qu'on n'est plus amis !,George Abitbol,
gentil.mp3,"Vous êtes très gentil. Attention, j'ai bien dit gentil, j'ai pas dit homosexuel, hein.",George Abitbol,
savoir.mp3,"Et on peut savoir, euh, ça veut dire quoi ça ?",George Abitbol,
decision.mp3,Écoutez.,George Abitbol,
pesant.mp3,"Ça commence à être pesant cette histoire de pédé. Tout l&#x27;monde s&#x27;acharne sur nous, alors qu&#x27;on n&#x27;est même pas pédés.",George Abitbol,
costume.mp3,"Actuellement j&#x27;ai un léger problème de costume, je crois que mon tailleur se fout de ma gueule.",George Abitbol,
cyclimse.mp3,"Attention, ce flim n&#x27;est pas un flim sur le cyclimse. Merci de votre compréhension.",George Abitbol,
ferme.mp3,La ferme ? Quelle ferme ?,George Abitbol,
aime.mp3,"Je voulais vous dire, je vous aime.",George Abitbol,
dring.mp3,"Tu connais l&#x27;effet spéciaux de la sonnette ? Dring. Tiens dring. Dring dring, tiens. Et dring dring.",George Abitbol,
mondedemerde.mp3,Monde de merde.,George Abitbol,
amour.mp3,Je faisais l&#x27;amour avec lui depuis le samedi après-midi jusqu&#x27;au vendredi soir. À ce moment là c&#x27;était un bon compagnon.,George Abitbol,
premier.mp3,"Mais j&#x27;te reconnais, toi ! J&#x27;t&#x27;ai déjà vu quelque part. Je suis sûr que j&#x27;te reconnais !",George Abitbol,
renseignement.mp3,"Ah bravo, merci du renseignement. Heureusement que tu es là.",George Abitbol,
ouf.mp3,Je pense que t&#x27;es un ouf toi. Un ouf malade.,George Abitbol,
fesses.mp3,Mon mari est absent. Vous voulez voir mes fesses ? Et ensuite j&#x27;vous roulerai une pelle.,George Abitbol,
niquer.mp3,Vous voulez niquer avec mon ami et moi ?,George Abitbol,
classe.mp3,C&#x27;est la classe.,George Abitbol,
bordel.mp3,Ça m&#x27;a l&#x27;air d&#x27;un bordel...,George Abitbol,
facteur.mp3,"Presse le pas, facteur, car l'amitié n'attend pas !",George Abitbol,
jeune.mp3,"À mon avis, tu me prends pour un con. Tu m'as l'air bien jeune pour avoir connu cette époque.",George Abitbol,
cafe.mp3,Est-ce que vous voulez être ma femme ? Et après on boira un café.,George Abitbol,
botter.mp3,"Moi c&#x27;que j&#x27;vois, c&#x27;est qu&#x27;dans deux secondes, j&#x27;vais t&#x27;botter le cul.",George Abitbol,
pipeau.mp3,Ça sent le pipeau ton histoire. Le pipeau !,George Abitbol,
plusdutout.mp3,Ça va plus du tout. J'ai plus envie de boire ni de manger.,George Abitbol,
reveil.mp3,Sur mon front y&#x27;a pas marqué radio-réveil.,George Abitbol,
nom.mp3,"C&#x27;est sûrement un nom. Si c&#x27;est une femme, j&#x27;veux savoir quelle femme. Si c&#x27;est un cheval, je veux savoir dans quelle course.",George Abitbol,
effetsspeciaux.mp3,Moi ce qui me fait chier c'est les effets spéciaux minables. Je supporte plus.,George Abitbol,
pipoter.mp3,Tu pipotes pas un peu toi ?,George Abitbol,
sape.mp3,"Ah, voilà enfin le roi de la classe ! L'homme trop bien sapé.",George Abitbol,
tronche.mp3,Mais qu&#x27;est-ce qui t&#x27;arrive ? Pourquoi tu dis rien ? Tu fais la tronche ou quoi ?,George Abitbol,
fringues.mp3,J'en ai pour plus d'une barre de fringues sur moi.,George Abitbol,
hommes.mp3,"J&#x27;ai connu des hommes, mais jamais des comme vous.",George Abitbol,
aider.mp3,"Très bien. Puisque vous ne voulez pas m&#x27;aider, allez vous faire enculer !",George Abitbol,
injures.mp3,Tu n&#x27;es vraiment pas très sympa. Mais le train de tes injures roule sur le rail de mon indifférence.,George Abitbol,
sexe.mp3,Sexe + histoire de cul &#x3D; meurtre.,George Abitbol,
plaisantais.mp3,"Ah ça va, je plaisantais, détends-toi.",George Abitbol,
balles.mp3,"La prochaine fois, je m'occuperai de toi avec de vraies balles.",George Abitbol,
meufs.mp3,"Quand je serai célèbre, je me ferai des meufs ! Mmh je ferai des folies !",George Abitbol,
helicoptere.mp3,"Écoute, j'ai un truc à te proposer, vachement bien, super balaise. On serait tous les deux complètement irresponsables, payés par la CIA avec un hélicoptère.",George Abitbol,
francais.mp3,"Pas mal, non ? C'est français.",George Abitbol,
grave.mp3,"Alors que moi, pendant c&#x27;temps-là, j&#x27;me la suis donné grave.",George Abitbol,
sucer.mp3,"Oui je pourrais, mais d'abord faut sucer.",George Abitbol,
partouzeurs.mp3,Paraît qu&#x27;on a repéré des animaux préhistoriques partouzeurs de droite dans les parages.,George Abitbol,
megachiasse.mp3,"Bon, m&#x27;emmerde pas avec tes histoires, j&#x27;te dis qu&#x27;j&#x27;ai mal au bide. J&#x27;ai la méga chiasse, putain la méga chiasse.",George Abitbol,
sourd.mp3,Je préfère partir plutôt que d'entendre ça plutôt que d'être sourd.,George Abitbol,
touffe.mp3,"Il était trop balourd, trop pataud. Il voulait pas m&#x27;lâcher la touffe.",George Abitbol,
chier.mp3,"Bon ça va, on vous fait pas chier là ? Non c&#x27;est sûr ? Je rêve.",George Abitbol,
clim.mp3,"Pas de clim' quand il fait chaud, pas de téléphone, pas de télé, pas de chauffage…",George Abitbol,
tomber.mp3,"Laisse tomber, tu te fous de ma gueule ?",George Abitbol,
fax.mp3,"Si tu veux m&#x27;parler, envoie-moi un... fax.",George Abitbol,
philosophes.mp3,"Excusez-moi maestro, je saluais des amis philosophes.",George Abitbol,
manchot.mp3,"J'ai peut-être qu'un bras, mais… je suis pas manchot !",George Abitbol,
tchernobyl.mp3,C'est le cowboy de Tchernobyl.,George Abitbol,
menageres.mp3,Sauf que moi j&#x27;les baise moi les ménagères.,George Abitbol,
hasbeen.mp3,"Si tu veux mon opinion, ça fait un peu… has been.",George Abitbol,
